epoch,accuracy,loss,val_accuracy,val_loss
0,0.10000000149011612,2.7828125953674316,0.14000000059604645,2.27217698097229
1,0.19333332777023315,2.33162784576416,0.2199999988079071,2.222987413406372
2,0.18000000715255737,2.343111515045166,0.2199999988079071,1.936411738395691
3,0.2800000011920929,2.071953773498535,0.4399999976158142,1.8131932020187378
4,0.3466666638851166,1.8743908405303955,0.3799999952316284,1.6929587125778198
5,0.35333332419395447,1.907220482826233,0.3400000035762787,1.8051315546035767
6,0.3266666531562805,1.8389391899108887,0.3799999952316284,1.8244601488113403
7,0.30666667222976685,1.9175032377243042,0.5600000023841858,1.365578055381775
8,0.36666667461395264,1.696621060371399,0.6000000238418579,1.3848828077316284
9,0.4933333396911621,1.5271469354629517,0.5199999809265137,1.5351978540420532
10,0.44525548815727234,1.5693557262420654,0.41999998688697815,1.6087321043014526
11,0.46666666865348816,1.523210048675537,0.6800000071525574,1.1407537460327148
12,0.6200000047683716,1.2731715440750122,0.6399999856948853,1.299065113067627
13,0.5266666412353516,1.2823797464370728,0.7400000095367432,1.131477952003479
14,0.5,1.4023364782333374,0.6000000238418579,1.301701307296753
15,0.5266666412353516,1.3510336875915527,0.6399999856948853,1.2622382640838623
16,0.5933333039283752,1.191327691078186,0.6399999856948853,1.2324310541152954
17,0.6066666841506958,1.260661244392395,0.7200000286102295,1.0025081634521484
18,0.5933333039283752,1.269325613975525,0.7200000286102295,0.9940495491027832
19,0.6133333444595337,1.201311469078064,0.6600000262260437,1.1164408922195435
20,0.6200000047683716,1.1046142578125,0.6600000262260437,1.1006622314453125
21,0.6466666460037231,1.1102083921432495,0.7799999713897705,0.8391587734222412
22,0.5799999833106995,1.2129322290420532,0.6399999856948853,1.1517667770385742
23,0.6333333253860474,1.1096619367599487,0.7599999904632568,0.896342933177948
24,0.6333333253860474,1.0856292247772217,0.7200000286102295,0.8126586079597473
25,0.5799999833106995,1.2043684720993042,0.699999988079071,0.9119924902915955
26,0.6133333444595337,1.1405271291732788,0.6800000071525574,1.019689679145813
27,0.5400000214576721,1.144120454788208,0.6600000262260437,0.9702325463294983
28,0.6000000238418579,1.1572527885437012,0.6800000071525574,0.8671138882637024
29,0.6133333444595337,1.038662314414978,0.699999988079071,0.8778022527694702
30,0.6600000262260437,0.9846019744873047,0.7400000095367432,0.879060685634613
