epoch,accuracy,loss,val_accuracy,val_loss
0,0.14666666090488434,2.6565799713134766,0.30000001192092896,2.1816775798797607
1,0.19333332777023315,2.346047878265381,0.3799999952316284,1.9762063026428223
2,0.273333340883255,2.087894916534424,0.2800000011920929,1.9295097589492798
3,0.30666667222976685,1.9356919527053833,0.3400000035762787,1.8993172645568848
4,0.3199999928474426,1.941121220588684,0.2800000011920929,2.1804568767547607
5,0.3799999952316284,1.8396111726760864,0.30000001192092896,1.8253036737442017
6,0.3199999928474426,1.8796124458312988,0.4000000059604645,1.778200387954712
7,0.36666667461395264,1.712547779083252,0.5199999809265137,1.4692916870117188
8,0.3866666555404663,1.7412766218185425,0.46000000834465027,1.4156451225280762
9,0.47999998927116394,1.5575143098831177,0.5199999809265137,1.3358485698699951
10,0.3733333349227905,1.615739107131958,0.5400000214576721,1.3091617822647095
11,0.46000000834465027,1.4270896911621094,0.5,1.3067740201950073
12,0.4533333480358124,1.4049690961837769,0.46000000834465027,1.376733660697937
13,0.5266666412353516,1.4386509656906128,0.5600000023841858,1.348402738571167
14,0.5333333611488342,1.3914929628372192,0.5400000214576721,1.2762885093688965
15,0.5866666436195374,1.2223522663116455,0.7799999713897705,1.035299301147461
16,0.5666666626930237,1.3147838115692139,0.6800000071525574,1.0704115629196167
17,0.5733333230018616,1.26998770236969,0.6800000071525574,1.1113361120224
18,0.5799999833106995,1.3199889659881592,0.7599999904632568,0.9658750891685486
19,0.5600000023841858,1.2270315885543823,0.699999988079071,1.0831595659255981
20,0.6000000238418579,1.1515834331512451,0.699999988079071,0.9741832613945007
21,0.653333306312561,1.0416836738586426,0.5199999809265137,1.2035739421844482
22,0.5799999833106995,1.1339542865753174,0.699999988079071,0.9537110924720764
23,0.6600000262260437,1.0796929597854614,0.7799999713897705,0.8902839422225952
24,0.6600000262260437,1.098252296447754,0.7400000095367432,0.9370877742767334
25,0.5533333420753479,1.243503451347351,0.800000011920929,0.8137340545654297
26,0.6866666674613953,0.9679237008094788,0.6800000071525574,0.9931703209877014
27,0.54666668176651,1.2141737937927246,0.7200000286102295,1.0004669427871704
28,0.699999988079071,0.9423085451126099,0.7400000095367432,0.9459167718887329
29,0.6333333253860474,1.1388874053955078,0.7799999713897705,0.8645899891853333
30,0.6000000238418579,1.1503074169158936,0.7200000286102295,0.7809141278266907
31,0.6666666865348816,1.001474380493164,0.6399999856948853,0.9244859218597412
32,0.7266666889190674,0.9263783693313599,0.6800000071525574,0.9794219732284546
33,0.6866666674613953,0.9268558621406555,0.7400000095367432,0.7924948930740356
34,0.6066666841506958,1.0695041418075562,0.800000011920929,0.7950799465179443
35,0.6933333277702332,0.999642550945282,0.7200000286102295,0.8086305260658264
36,0.6399999856948853,1.0350981950759888,0.6600000262260437,1.1172995567321777
37,0.6866666674613953,0.900124192237854,0.7799999713897705,0.8786439299583435
38,0.7266666889190674,0.8559409379959106,0.7599999904632568,0.8090488910675049
39,0.746666669845581,0.8848760724067688,0.800000011920929,0.7738860249519348
40,0.6866666674613953,0.8936301469802856,0.7799999713897705,0.7615704536437988
41,0.7133333086967468,0.9104263186454773,0.8399999737739563,0.6737697124481201
42,0.7200000286102295,0.7801626920700073,0.7599999904632568,0.5976426005363464
43,0.7200000286102295,0.852279782295227,0.7599999904632568,0.7317003011703491
44,0.6800000071525574,0.9946719408035278,0.6600000262260437,0.8390830755233765
45,0.753333330154419,0.7189339995384216,0.7799999713897705,0.7596931457519531
46,0.6866666674613953,0.9327124953269958,0.7400000095367432,0.7922911047935486
47,0.7133333086967468,0.783766508102417,0.7400000095367432,0.8583648204803467
48,0.7333333492279053,0.8403748869895935,0.7599999904632568,0.7810401916503906
49,0.6933333277702332,0.8880212306976318,0.8799999952316284,0.633709728717804
50,0.7266666889190674,0.8460373282432556,0.7400000095367432,0.7749364972114563
51,0.6866666674613953,0.9037318825721741,0.800000011920929,0.5917675495147705
52,0.7866666913032532,0.6439573168754578,0.7599999904632568,0.685249924659729
53,0.699999988079071,0.7588866949081421,0.7599999904632568,0.6928275227546692
54,0.7266666889190674,0.8011216521263123,0.6399999856948853,0.9849207997322083
55,0.8399999737739563,0.5213432908058167,0.699999988079071,0.8246212005615234
56,0.7080292105674744,0.83314049243927,0.7200000286102295,0.769981861114502
57,0.7799999713897705,0.6848564743995667,0.7799999713897705,0.7119288444519043
58,0.7333333492279053,0.9036640524864197,0.8199999928474426,0.5453426837921143
59,0.7066666483879089,0.8113400340080261,0.7200000286102295,0.8881902098655701
60,0.7066666483879089,0.8409333229064941,0.8199999928474426,0.5528910160064697
61,0.7266666889190674,0.7437825798988342,0.7200000286102295,0.8724170923233032
62,0.7266666889190674,0.7401965856552124,0.7799999713897705,0.6916146874427795
63,0.7200000286102295,0.8290237784385681,0.8199999928474426,0.5797723531723022
64,0.7066666483879089,0.835844099521637,0.7200000286102295,0.6516088843345642
65,0.7799999713897705,0.764335572719574,0.8199999928474426,0.48361891508102417
66,0.746666669845581,0.6936649680137634,0.7400000095367432,0.6504269242286682
67,0.7200000286102295,0.7934617400169373,0.699999988079071,0.8531314134597778
68,0.746666669845581,0.8285353779792786,0.8199999928474426,0.780974268913269
69,0.800000011920929,0.7510103583335876,0.8199999928474426,0.5332666039466858
70,0.6800000071525574,0.8410546779632568,0.699999988079071,0.7957515716552734
71,0.7866666913032532,0.6320178508758545,0.8199999928474426,0.5979506969451904
72,0.7266666889190674,0.7693350315093994,0.8999999761581421,0.5069819688796997
73,0.7133333086967468,0.808830738067627,0.8199999928474426,0.4941350817680359
74,0.699999988079071,0.8356304168701172,0.7599999904632568,0.7634163498878479
75,0.7333333492279053,0.6952967047691345,0.7400000095367432,0.7516904473304749
76,0.7599999904632568,0.6769500970840454,0.8399999737739563,0.755311906337738
77,0.746666669845581,0.7166287302970886,0.8399999737739563,0.4503485858440399
78,0.8175182342529297,0.6008265018463135,0.8199999928474426,0.547465980052948
79,0.800000011920929,0.6412362456321716,0.8199999928474426,0.5321714282035828
80,0.8066666722297668,0.6188665628433228,0.800000011920929,0.6312062740325928
81,0.753333330154419,0.7466316819190979,0.7799999713897705,0.6768254637718201
82,0.7599999904632568,0.6906372308731079,0.8199999928474426,0.48513177037239075
83,0.7866666913032532,0.6525096297264099,0.8799999952316284,0.47919952869415283
84,0.7733333110809326,0.7067350745201111,0.7799999713897705,0.6135421991348267
85,0.7599999904632568,0.7124018669128418,0.8999999761581421,0.4639381468296051
86,0.7599999904632568,0.6409432888031006,0.8199999928474426,0.5614885091781616
87,0.7733333110809326,0.6180692315101624,0.8199999928474426,0.43494319915771484
88,0.8066666722297668,0.5568553805351257,0.8600000143051147,0.4734979271888733
89,0.7666666507720947,0.6502010226249695,0.6200000047683716,0.947859525680542
90,0.8066666722297668,0.6125708222389221,0.7400000095367432,0.7907161712646484
91,0.7733333110809326,0.6321433186531067,0.7599999904632568,0.5570371150970459
92,0.7066666483879089,0.8557960987091064,0.8600000143051147,0.49322986602783203
93,0.7333333492279053,0.7489597797393799,0.7799999713897705,0.6082795858383179
94,0.7933333516120911,0.6430794596672058,0.7799999713897705,0.6314448714256287
95,0.7266666889190674,0.6676926612854004,0.8600000143051147,0.6102547645568848
96,0.7200000286102295,0.6825957894325256,0.800000011920929,0.500103235244751
97,0.8266666531562805,0.5240488648414612,0.9200000166893005,0.355840265750885
98,0.800000011920929,0.5587605237960815,0.8600000143051147,0.5407720804214478
99,0.7733333110809326,0.7428205013275146,0.8199999928474426,0.5949180722236633
100,0.8399999737739563,0.592576265335083,0.8399999737739563,0.35322219133377075
101,0.7866666913032532,0.704153835773468,0.8799999952316284,0.42116057872772217
102,0.7799999713897705,0.6812541484832764,0.8999999761581421,0.38158372044563293
103,0.8133333325386047,0.5886918306350708,0.9200000166893005,0.37565407156944275
104,0.7666666507720947,0.6327604651451111,0.8600000143051147,0.4897693991661072
105,0.7799999713897705,0.7233277559280396,0.800000011920929,0.5576511025428772
106,0.7866666913032532,0.5707871913909912,0.8600000143051147,0.4334125518798828
107,0.7933333516120911,0.6387677788734436,0.8799999952316284,0.4027003347873688
108,0.7733333110809326,0.6142466068267822,0.8799999952316284,0.5459535121917725
109,0.8266666531562805,0.5514293313026428,0.8199999928474426,0.47294747829437256
110,0.7733333110809326,0.6471952199935913,0.699999988079071,0.8002758622169495
111,0.8266666531562805,0.48620980978012085,0.800000011920929,0.651537299156189
112,0.8066666722297668,0.6182228326797485,0.800000011920929,0.6157376766204834
113,0.8600000143051147,0.45926156640052795,0.8999999761581421,0.3785976767539978
114,0.8266666531562805,0.554978609085083,0.8799999952316284,0.3664882779121399
115,0.7866666913032532,0.6192218661308289,0.7599999904632568,0.750272810459137
116,0.846666693687439,0.49364981055259705,0.8600000143051147,0.39868658781051636
117,0.8066666722297668,0.6444698572158813,0.9399999976158142,0.32467418909072876
118,0.8666666746139526,0.44534602761268616,0.7400000095367432,0.48584479093551636
119,0.7599999904632568,0.7065370678901672,0.7599999904632568,0.6383548378944397
120,0.8199999928474426,0.6156888604164124,0.9200000166893005,0.4506837725639343
121,0.7733333110809326,0.7039787173271179,0.8199999928474426,0.5189468860626221
122,0.8266666531562805,0.5173947215080261,0.8999999761581421,0.3599329888820648
123,0.7799999713897705,0.5922178626060486,0.8199999928474426,0.5448035597801208
124,0.8266666531562805,0.5835346579551697,0.800000011920929,0.6593688130378723
125,0.8600000143051147,0.5182781219482422,0.8799999952316284,0.31920450925827026
126,0.7933333516120911,0.6727758049964905,0.8999999761581421,0.34581729769706726
127,0.7666666507720947,0.7300863862037659,0.9200000166893005,0.3815782964229584
128,0.8266666531562805,0.46970877051353455,0.7799999713897705,0.5172460675239563
129,0.8133333325386047,0.5870456695556641,0.8399999737739563,0.5226370096206665
130,0.800000011920929,0.5297747850418091,0.8799999952316284,0.5399949550628662
131,0.8399999737739563,0.5429002642631531,0.8399999737739563,0.4859668016433716
132,0.8133333325386047,0.6441474556922913,0.9399999976158142,0.30481016635894775
133,0.8066666722297668,0.5895529389381409,0.8799999952316284,0.4785563349723816
134,0.846666693687439,0.5651265382766724,0.8600000143051147,0.4093915522098541
135,0.8533333539962769,0.48198050260543823,0.7400000095367432,0.7671523094177246
136,0.7866666913032532,0.6347406506538391,0.8399999737739563,0.598097562789917
137,0.8066666722297668,0.594837486743927,0.8600000143051147,0.48856377601623535
138,0.8399999737739563,0.46520477533340454,0.8799999952316284,0.42025071382522583
139,0.800000011920929,0.6146543622016907,0.8799999952316284,0.38253676891326904
140,0.746666669845581,0.7376282811164856,0.8999999761581421,0.2748555839061737
141,0.7666666507720947,0.61879563331604,0.8999999761581421,0.4020424783229828
142,0.8266666531562805,0.4580838084220886,0.7200000286102295,0.8322269916534424
143,0.800000011920929,0.5707029700279236,0.8399999737739563,0.4461871385574341
144,0.8199999928474426,0.5036390423774719,0.8399999737739563,0.5335667729377747
145,0.7866666913032532,0.711427628993988,0.8600000143051147,0.41595467925071716
146,0.8199999928474426,0.5513253211975098,0.8600000143051147,0.4594210684299469
147,0.8533333539962769,0.4570575952529907,0.8999999761581421,0.4418283700942993
148,0.8799999952316284,0.3670750558376312,0.7200000286102295,0.8693029880523682
149,0.8266666531562805,0.5092914700508118,0.800000011920929,0.6683619022369385
150,0.7733333110809326,0.6088796257972717,0.8399999737739563,0.4573686122894287
151,0.7666666507720947,0.7082193493843079,0.7799999713897705,0.6159499287605286
152,0.8600000143051147,0.4295245409011841,0.8600000143051147,0.4644026458263397
153,0.8266666531562805,0.5336418747901917,0.8999999761581421,0.40646958351135254
154,0.7866666913032532,0.5523139238357544,0.8600000143051147,0.4054603576660156
155,0.8266666531562805,0.5418088436126709,0.8799999952316284,0.3617173731327057
156,0.7799999713897705,0.5698496699333191,0.8799999952316284,0.32923775911331177
157,0.8199999928474426,0.516821563243866,0.8600000143051147,0.4285798966884613
158,0.7733333110809326,0.6447100639343262,0.8799999952316284,0.42149466276168823
159,0.8133333325386047,0.4919590651988983,0.7799999713897705,0.6522224545478821
160,0.800000011920929,0.5230095982551575,0.8199999928474426,0.6146864891052246
161,0.8866666555404663,0.40806105732917786,0.800000011920929,0.4797523617744446
162,0.8866666555404663,0.39455264806747437,0.800000011920929,0.5762917399406433
163,0.8533333539962769,0.4777900278568268,0.9200000166893005,0.3671816289424896
164,0.8266666531562805,0.49825403094291687,0.800000011920929,0.4868684411048889
165,0.8866666555404663,0.42024585604667664,0.8199999928474426,0.6781067848205566
166,0.7866666913032532,0.5248484015464783,0.8399999737739563,0.4273121654987335
167,0.8266666531562805,0.5198743343353271,0.8799999952316284,0.30456292629241943
168,0.8066666722297668,0.5759809613227844,0.8999999761581421,0.2888934016227722
169,0.8266666531562805,0.5129678845405579,0.8199999928474426,0.535483181476593
170,0.7933333516120911,0.5900532007217407,0.8600000143051147,0.4293001592159271
171,0.800000011920929,0.5637025237083435,0.8999999761581421,0.3179173171520233
172,0.8175182342529297,0.610283374786377,0.8600000143051147,0.48413047194480896
173,0.8333333134651184,0.47619932889938354,0.8199999928474426,0.659209132194519
174,0.846666693687439,0.4392017126083374,0.8600000143051147,0.379925012588501
175,0.8066666722297668,0.5497128367424011,0.8999999761581421,0.35582366585731506
176,0.8933333158493042,0.5249428749084473,0.8799999952316284,0.4780489206314087
177,0.800000011920929,0.5741722583770752,0.8399999737739563,0.43719810247421265
178,0.746666669845581,0.6929154396057129,0.9200000166893005,0.36704912781715393
179,0.8533333539962769,0.46160730719566345,0.8600000143051147,0.38127195835113525
180,0.8600000143051147,0.4439148008823395,0.9399999976158142,0.29978668689727783
181,0.800000011920929,0.6214954853057861,0.8799999952316284,0.3478708267211914
182,0.8666666746139526,0.45487675070762634,0.8799999952316284,0.34673798084259033
183,0.8866666555404663,0.4078746438026428,0.8799999952316284,0.3389759063720703
184,0.7933333516120911,0.5183063745498657,0.8999999761581421,0.38987717032432556
185,0.8133333325386047,0.4996430575847626,0.8799999952316284,0.46621131896972656
186,0.8600000143051147,0.40963852405548096,0.8399999737739563,0.4178881049156189
187,0.8266666531562805,0.5289517045021057,0.8399999737739563,0.5295342803001404
188,0.800000011920929,0.6521421670913696,0.8199999928474426,0.527761697769165
189,0.8199999928474426,0.5599444508552551,0.8999999761581421,0.2907143831253052
190,0.8666666746139526,0.48511967062950134,0.8199999928474426,0.5229188799858093
191,0.8600000143051147,0.4775089919567108,0.9399999976158142,0.2994549572467804
192,0.8666666746139526,0.5281458497047424,0.9200000166893005,0.408397912979126
193,0.800000011920929,0.5181052088737488,0.8199999928474426,0.5824037790298462
194,0.8866666555404663,0.44074898958206177,0.8600000143051147,0.41992881894111633
195,0.8666666746139526,0.4823966920375824,0.7799999713897705,0.5511878132820129
196,0.8600000143051147,0.4502370059490204,0.9599999785423279,0.211877703666687
197,0.9133333563804626,0.3862977921962738,0.800000011920929,0.5190098881721497
198,0.8066666722297668,0.5643889904022217,0.8399999737739563,0.49854210019111633
199,0.8733333349227905,0.42372074723243713,0.8999999761581421,0.4838736057281494
200,0.8133333325386047,0.5605484843254089,0.9800000190734863,0.27965763211250305
201,0.8333333134651184,0.5246575474739075,0.7400000095367432,0.6109729409217834
202,0.8333333134651184,0.5169273018836975,0.8799999952316284,0.34666523337364197
203,0.8600000143051147,0.4374278783798218,0.8399999737739563,0.4403059482574463
204,0.846666693687439,0.5323438048362732,0.8600000143051147,0.5369318127632141
205,0.8666666746139526,0.41043680906295776,0.8199999928474426,0.4702436923980713
206,0.8133333325386047,0.5193493962287903,0.8199999928474426,0.5981128811836243
207,0.8533333539962769,0.4830557703971863,0.7599999904632568,0.5366369485855103
208,0.8600000143051147,0.4246225953102112,0.8799999952316284,0.36685171723365784
209,0.8600000143051147,0.5402131080627441,0.8600000143051147,0.49861475825309753
210,0.8199999928474426,0.5412617325782776,0.8799999952316284,0.33980700373649597
211,0.8666666746139526,0.42780259251594543,0.7599999904632568,0.3990953862667084
212,0.8266666531562805,0.5627044439315796,0.8999999761581421,0.33847498893737793
213,0.8266666531562805,0.4560508131980896,0.9399999976158142,0.3159412443637848
214,0.8199999928474426,0.5189563035964966,0.8600000143051147,0.47302305698394775
215,0.8533333539962769,0.5069790482521057,0.8399999737739563,0.4171566069126129
216,0.8933333158493042,0.4187016785144806,0.8799999952316284,0.3306969106197357
217,0.8266666531562805,0.5667756199836731,0.800000011920929,0.44081008434295654
218,0.8399999737739563,0.49639710783958435,0.800000011920929,0.5676463842391968
219,0.8533333539962769,0.5147256255149841,0.9399999976158142,0.4380408227443695
220,0.8733333349227905,0.4956115186214447,0.8199999928474426,0.5132699012756348
221,0.8399999737739563,0.48887553811073303,0.8799999952316284,0.368094265460968
222,0.8199999928474426,0.5140044093132019,0.8999999761581421,0.43427231907844543
223,0.8199999928474426,0.5374690294265747,0.8399999737739563,0.44869229197502136
224,0.846666693687439,0.4042317271232605,0.8399999737739563,0.45985177159309387
225,0.8600000143051147,0.5307122468948364,0.9200000166893005,0.30027973651885986
226,0.8866666555404663,0.3817191421985626,0.8600000143051147,0.3893697261810303
227,0.8399999737739563,0.6153335571289062,0.8399999737739563,0.5678002834320068
228,0.8866666555404663,0.46042516827583313,0.8600000143051147,0.4481254518032074
229,0.8066666722297668,0.5713894367218018,0.7799999713897705,0.6164251565933228
230,0.7599999904632568,0.6411134004592896,0.8799999952316284,0.3584050238132477
231,0.800000011920929,0.541874349117279,0.8600000143051147,0.3320644795894623
232,0.8066666722297668,0.562985360622406,0.9200000166893005,0.3706909120082855
233,0.8199999928474426,0.5007708668708801,0.8999999761581421,0.2805299460887909
234,0.8133333325386047,0.555098295211792,0.8600000143051147,0.414890319108963
235,0.8399999737739563,0.526199996471405,0.8399999737739563,0.6582862138748169
236,0.8266666531562805,0.503833532333374,0.8999999761581421,0.3142636716365814
237,0.8600000143051147,0.4794226586818695,0.7799999713897705,0.6392562389373779
238,0.8199999928474426,0.526438295841217,0.8399999737739563,0.45277512073516846
239,0.8666666746139526,0.4563506543636322,0.9200000166893005,0.3210087716579437
240,0.8199999928474426,0.6090765595436096,0.9399999976158142,0.2393535077571869
241,0.800000011920929,0.5936527252197266,0.8399999737739563,0.4595736563205719
242,0.8333333134651184,0.4996560215950012,0.699999988079071,0.7348676919937134
243,0.8399999737739563,0.45823734998703003,0.8799999952316284,0.3123016059398651
244,0.8666666746139526,0.49981144070625305,0.8600000143051147,0.31586211919784546
245,0.8133333325386047,0.6242567896842957,0.7400000095367432,0.6377356052398682
246,0.8600000143051147,0.4577820897102356,0.9200000166893005,0.37250182032585144
247,0.7664233446121216,0.6236333250999451,0.9200000166893005,0.29461726546287537
248,0.7866666913032532,0.6004923582077026,0.9200000166893005,0.35356199741363525
249,0.7933333516120911,0.574295163154602,0.8399999737739563,0.5340949296951294
250,0.7866666913032532,0.6060959100723267,0.8399999737739563,0.4648154377937317
251,0.8321167826652527,0.5257331132888794,0.8600000143051147,0.33654534816741943
252,0.8333333134651184,0.5606524348258972,0.8600000143051147,0.44883882999420166
253,0.846666693687439,0.4859238564968109,0.8600000143051147,0.3942003548145294
254,0.8399999737739563,0.4635964334011078,0.8199999928474426,0.4677257537841797
255,0.8600000143051147,0.46345895528793335,0.8799999952316284,0.4220052659511566
256,0.8133333325386047,0.591205894947052,0.8999999761581421,0.3001636266708374
257,0.846666693687439,0.49866557121276855,0.8600000143051147,0.5491195321083069
258,0.846666693687439,0.5451269149780273,0.8199999928474426,0.5242029428482056
259,0.8133333325386047,0.5493269562721252,0.8199999928474426,0.5172449350357056
260,0.8733333349227905,0.45994842052459717,0.8399999737739563,0.4131335914134979
261,0.8399999737739563,0.5154920816421509,0.9200000166893005,0.3876851797103882
262,0.8133333325386047,0.527519941329956,0.8600000143051147,0.49933838844299316
263,0.8266666531562805,0.5018201470375061,0.8600000143051147,0.4111616015434265
264,0.800000011920929,0.6019378304481506,0.8600000143051147,0.3097492456436157
265,0.8600000143051147,0.4472061097621918,0.8999999761581421,0.41051214933395386
266,0.8666666746139526,0.4701838791370392,0.800000011920929,0.5104106068611145
267,0.8666666746139526,0.4578402638435364,0.800000011920929,0.5513721704483032
268,0.8321167826652527,0.4799864888191223,0.9399999976158142,0.32723990082740784
269,0.8066666722297668,0.550343930721283,0.8399999737739563,0.5564672946929932
270,0.8333333134651184,0.5824470520019531,0.8799999952316284,0.4565562307834625
271,0.8399999737739563,0.4770055115222931,0.8600000143051147,0.545447587966919
272,0.8066666722297668,0.5767650604248047,0.8799999952316284,0.48352280259132385
273,0.7733333110809326,0.6895781755447388,0.7599999904632568,0.594490647315979
274,0.7799999713897705,0.6069414615631104,0.8999999761581421,0.3709068298339844
275,0.7933333516120911,0.600025475025177,0.8999999761581421,0.2767118215560913
276,0.8600000143051147,0.5325117707252502,0.8199999928474426,0.40069079399108887
277,0.7866666913032532,0.515028178691864,0.800000011920929,0.5776593089103699
278,0.8266666531562805,0.6005250811576843,0.8399999737739563,0.511991024017334
279,0.8333333134651184,0.5451971292495728,0.9200000166893005,0.37622565031051636
280,0.8533333539962769,0.448572039604187,0.9399999976158142,0.2947082221508026
281,0.8666666746139526,0.405582070350647,0.800000011920929,0.4836529791355133
282,0.8266666531562805,0.5237778425216675,0.9599999785423279,0.3134264349937439
283,0.8666666746139526,0.45963847637176514,0.8399999737739563,0.4297350347042084
284,0.8333333134651184,0.5104411244392395,0.8600000143051147,0.36838454008102417
285,0.8199999928474426,0.5579797625541687,0.9399999976158142,0.3025197982788086
286,0.8333333134651184,0.5315008759498596,0.8600000143051147,0.3881421387195587
