epoch,accuracy,loss,val_accuracy,val_loss
0,0.18000000715255737,2.465513229370117,0.3400000035762787,2.141608953475952
1,0.1666666716337204,2.4812874794006348,0.2800000011920929,2.06430721282959
2,0.2133333384990692,2.1661019325256348,0.3400000035762787,2.082731246948242
3,0.24666666984558105,2.0628602504730225,0.3400000035762787,1.9991225004196167
4,0.3466666638851166,1.8607145547866821,0.3199999928474426,1.9636497497558594
5,0.35333332419395447,1.891420841217041,0.30000001192092896,1.7330490350723267
6,0.2933333218097687,1.8636478185653687,0.47999998927116394,1.5647884607315063
7,0.3866666555404663,1.6780487298965454,0.47999998927116394,1.635087013244629
8,0.4866666793823242,1.5655450820922852,0.4000000059604645,1.7795337438583374
9,0.46000000834465027,1.5384888648986816,0.5400000214576721,1.4853625297546387
10,0.47999998927116394,1.5301798582077026,0.699999988079071,1.196423888206482
11,0.46666666865348816,1.5225125551223755,0.5400000214576721,1.3081735372543335
12,0.46666666865348816,1.443635106086731,0.5799999833106995,1.2927215099334717
13,0.5266666412353516,1.418420672416687,0.47999998927116394,1.3685230016708374
14,0.5666666626930237,1.2886459827423096,0.7599999904632568,0.8749915957450867
15,0.4933333396911621,1.326257586479187,0.41999998688697815,1.4024419784545898
16,0.47333332896232605,1.4206300973892212,0.5799999833106995,1.1894032955169678
17,0.5799999833106995,1.2617918252944946,0.5799999833106995,1.1935635805130005
18,0.5266666412353516,1.290531873703003,0.6800000071525574,1.055515170097351
19,0.5799999833106995,1.2857820987701416,0.5600000023841858,1.2860487699508667
20,0.54666668176651,1.3006707429885864,0.6399999856948853,1.0283823013305664
21,0.6066666841506958,1.1718215942382812,0.6200000047683716,1.0584254264831543
22,0.6266666650772095,1.1903254985809326,0.699999988079071,1.0298198461532593
23,0.6200000047683716,1.1423901319503784,0.8199999928474426,0.8339002728462219
24,0.6466666460037231,1.132530927658081,0.699999988079071,0.9579847455024719
25,0.653333306312561,1.103825330734253,0.800000011920929,0.7718953490257263
26,0.653333306312561,1.054836630821228,0.6800000071525574,0.9991411566734314
27,0.6733333468437195,1.0133477449417114,0.699999988079071,0.998308539390564
28,0.6333333253860474,1.0221470594406128,0.699999988079071,0.9202360510826111
29,0.653333306312561,0.9849210381507874,0.6000000238418579,1.1790080070495605
30,0.6933333277702332,0.9761328101158142,0.7799999713897705,0.7194211483001709
