epoch,accuracy,loss,val_accuracy,val_loss
0,0.15333333611488342,2.678090810775757,0.3400000035762787,2.0981380939483643
1,0.1733333319425583,2.360811471939087,0.2800000011920929,1.9846465587615967
2,0.18666666746139526,2.3063597679138184,0.30000001192092896,2.0212814807891846
3,0.30000001192092896,2.0058717727661133,0.41999998688697815,1.809881567955017
4,0.3333333432674408,1.9238417148590088,0.5400000214576721,1.5334372520446777
5,0.3933333456516266,1.7240344285964966,0.5600000023841858,1.5720584392547607
6,0.3333333432674408,1.843217372894287,0.4000000059604645,1.6165982484817505
7,0.3799999952316284,1.7454510927200317,0.47999998927116394,1.4769790172576904
8,0.46000000834465027,1.554222583770752,0.6200000047683716,1.3201727867126465
9,0.40666666626930237,1.5593050718307495,0.6000000238418579,1.302284836769104
10,0.47333332896232605,1.435206651687622,0.6000000238418579,1.3062602281570435
11,0.4533333480358124,1.4105664491653442,0.5199999809265137,1.3644763231277466
12,0.4399999976158142,1.6074410676956177,0.6200000047683716,1.1852734088897705
13,0.4933333396911621,1.4011173248291016,0.7200000286102295,1.0005731582641602
14,0.5066666603088379,1.4233269691467285,0.5799999833106995,1.2572788000106812
15,0.5133333206176758,1.2688401937484741,0.5799999833106995,1.1822078227996826
16,0.5733333230018616,1.2165669202804565,0.6000000238418579,1.1891789436340332
17,0.5666666626930237,1.247137188911438,0.6000000238418579,1.1483227014541626
18,0.6000000238418579,1.1312650442123413,0.6600000262260437,1.060400366783142
19,0.5733333230018616,1.2121915817260742,0.6200000047683716,1.2155059576034546
20,0.6066666841506958,1.0953261852264404,0.6399999856948853,1.0563663244247437
21,0.5866666436195374,1.212190866470337,0.6399999856948853,1.0924376249313354
22,0.5799999833106995,1.1020978689193726,0.6399999856948853,0.996224582195282
23,0.6733333468437195,0.9785313010215759,0.7200000286102295,0.9031369090080261
24,0.6333333253860474,1.1097530126571655,0.7599999904632568,1.0203555822372437
25,0.7200000286102295,0.9359821677207947,0.8199999928474426,0.7237764000892639
26,0.6466666460037231,1.026732325553894,0.7599999904632568,0.7701194286346436
27,0.6600000262260437,1.0042266845703125,0.6800000071525574,1.0669488906860352
28,0.6600000262260437,0.9660035967826843,0.7599999904632568,0.730600893497467
29,0.699999988079071,0.9927695989608765,0.800000011920929,0.7888298034667969
30,0.6933333277702332,0.949344277381897,0.7400000095367432,0.8982646465301514
31,0.653333306312561,1.0309810638427734,0.7599999904632568,0.7239953875541687
32,0.6933333277702332,1.0225138664245605,0.800000011920929,0.8003475666046143
33,0.7266666889190674,0.92043536901474,0.7799999713897705,0.8102836608886719
34,0.6800000071525574,0.9370806813240051,0.7799999713897705,0.8713557720184326
35,0.6933333277702332,0.9747514724731445,0.8199999928474426,0.7631416916847229
